isActive	count	depth	tag	key	displayName	alias.[0]	alias.[1]	alias.[2]	alias.[3]	alias.[4]	alias.[5]	alias.[6]	alias.[7]	alias.[8]
x	0	0	sex	child	Kids' clothing	kids	children’s	kids’	child	children	toddler	kits	toddlers	kid
x	0	0	sex	female	Women's clothing	women	women’s	ladies	girls	woman’s	woman	female	female’s
x	2	0	sex	male	Men's clothing	men	man’s	mens	men's	man	menswear	male	boys
x	0	0	sex	unisex	Unisex clothing	unisex	gender neutral	gender fluid
x	0	0	colors	beige	Beige	beige	light brown	khaki	sand	fawn	cocky
x	1	0	colors	black	Black	black	dark	pitch black
x	0	0	colors	blue	Blue	blue	navy	indigo	midnight blue	navy blue	St Pauls Blue	light blue
x	0	0	colors	brown	Brown	brown	chestnut	terra-cotta	sepia
x	0	0	colors	gold	Gold	gold	golden	amber
x	0	0	colors	gray	Gray	gray	grey	ash	smokey
x	1	0	colors	green	Green	green
x	0	0	colors	multicolored	Multicolored	multicolored	polychrome	colorful	multicolor	multi color	multi colored	rainbow	bright colors	bright
x	0	0	colors	floral	floral	floral
x	0	0	colors	olive	Olive	olive
x	0	0	colors	orange	Orange	orange
x	0	0	colors	petrol	Petrol	petrol
x	0	0	colors	pink	Pink	pink	light red	pinkish
x	0	0	colors	red	Red	red	burgundy	scarlet	maroon
x	0	0	colors	silver	Silver	silver	shiny	metallic
x	0	0	colors	turquoise	Turquoise	turquoise	cyan	aquamarine	aqua
x	0	0	colors	violet	Violet	violet	purple	lavender	lilac	plum	mauve
x	0	0	colors	white	White	white	light	ivory	snow	off-white	cream	creamy	why
x	0	0	colors	yellow	Yellow	yellow	mustard	honey
x	0	0	category	Accessories	Accessories	Accessories
x	0	0	category	Kick suits	Baby coveralls	Baby coveralls	Baby rompers	Baby one piece	Baby footie	Baby footies	baby clothes	babies	baby	baby outfit
x	0	0	category	Baby pants	Baby pants	Baby pants
x	0	0	category	Baby shirts	Baby shirts	Baby shirts
x	0	0	category	Baby shoes	Baby shoes	Baby shoes
x	0	0	category	Reput	Backpacks	Backpacks	Rucksacks	Backpack	Rucksack	Schoolbag	Schoolbags	Back pack	Back packs
x	0	0	category	Bags	Bags	Bags	Bag
x	0	0	category	Underlays	Base layers	Base layers	Underlays
x	0	0	category	Bathrobes	Bathrobes	Bathrobes	Bathrobe
x	0	0	category	Beach dresses	Beach dresses	Beach dresses	Beach dress
x	0	0	category	Beachwear	Beachwear	Beachwear	beach
x	0	0	category	Pipot	Beanies	Beanies	Beanie
x	0	0	category	Belt bags	Belt bags	Belt bags	Belt bag	Fanny pack	Fanny packs	Bum bags	Bum bag	waist pack	waist packs
x	0	0	category	Belts	Belts	Belts	Belt	Leather belts	Leather belt
x	0	0	category	Bicycle bags	Bicycle bags	Bicycle bags	Bicycle bag
x	0	0	category	Biker jackets	Biker jackets	Biker jackets	Biker jacket
x	0	0	category	Bikini	Bikini	Bikini	Bikinis
x	0	0	category	Bikini bra	Bikini bra	Bikini bra	Bikini bras
x	0	0	category	Blazers	Blazers	Blazers	Blazer
x	0	0	category	Blouses	Blouses	Blouses	Blouse
x	0	0	category	Bodyt	Bodys	Bodys	Body	bodies
x	0	0	category	Boots	Boots	Boots	Boot
x	0	0	category	Bracelets	Bracelets	Bracelets	Bracelet
x	0	0	category	Bra	Bras	Bras	Bra	sports bra	sports bras
x	0	0	category	Caftans	Caftans	Caftans	Caftan
x	0	0	category	Caps	Caps	Caps	Cap
x	0	0	category	Cardigans	Cardigans	Cardigans	Cardigan
x	0	0	category	Thigh pocket trousers	Cargo pants	Cargo pants
x	0	0	category	Cargoshortsit	Cargo shorts	Cargo shorts
x	0	0	category	Casual dresses	Casual dresses	Casual dresses	Casual dress
x	0	0	category	Casual pants	Casual pants	Casual pants
x	0	0	category	Casual shirts	Casual shirts	Casual shirts	Casual shirt
x	0	0	category	Chino shorts	Chino shorts	Chino shorts
x	0	0	category	Chinot	Chinos	Chinos	Khakis	ginos	she knows
x	0	0	category	Sea shoes	Sea shoes	Sea shoe		Aquatic shoes	Aquatic shoe	Aqua shoes	Aqua shoe	Water shoes	Water shoe
x	0	0	category	Climbing shoes	Climbing shoes	Climbing shoes	mountaineering shoes	mountaineering shoe
x	0	0	category	Camping gear	Camping gear	Camping gear	Camping equipment	Camping supplies
x	0	0	category	Cloth pants	Cloth pants	Cloth pants	Cotton pants	Linen pants	cotton trousers
x	0	0	category	Coats	Coats	Coats	Coat
x	0	0	category	Comfy pants	Comfy pants	Comfy pants
x	0	0	category	Compression shirts	Compression shirts	Compression shirts	Compression shirt
x	0	0	category	Court shoes	Court shoes	Court shoes
x	0	0	category	Cross-country running shoes	Cross-country running shoes	Cross-country running shoes	Trail running shoes	Trail running trainers	Cross-country running trainers	Off-road running shoes	Off-road running trainers
x	0	0	category	Cycling backpacks	Cycling backpacks	Cycling backpacks	Cycling backpack
x	0	0	category	Cycling clothing	Cycling clothing	Cycling clothing	Cycling clothes	Cycling wear	Cycling	Cycling cloth
x	0	0	category	Cycling pants	Cycling pants	Cycling pants
x	0	0	category	Cycling shoes	Cycling shoes	Cycling shoes
x	0	0	category	Daypacks	Daypacks	Daypacks
x	0	0	category	Jeans	Denim	Denim	Jeans	Chains	James	Genes	denim jeans	jean
x	0	0	category	Denim dresses	Denim dresses	Denim dresses	Denim dress
x	0	0	category	Denim jackets	Denim jackets	Denim jackets	Denim jacket
x	0	0	category	Denim shorts	Denim shorts	Denim shorts	short jeans
x	0	0	category	Denim skirts	Denim skirts	Denim skirts	Denim skirt
x	0	0	category	Down jackets	Down jackets	Down jackets	Down jacket	Down coat	Down coats
x	0	0	category	Dresses	Dresses	Dresses	Dress	Frock	Frocks
x	0	0	category	Dress with stripes	Dress with stripes	Dresses with stripes	Striped dress	Striped dresses
x	0	0	category	Earrings	Earrings	Earrings	Earring
x	0	0	category	Fitness shoes	Fitness shoes	Fitness shoes
x	0	0	category	Fleece	Fleece	Fleece
x	0	0	category	Gloves	Gloves	Gloves
x	0	0	category	Hair accessories	Hair accessories	Hair accessories
x	0	0	category	Handbags	Handbags	Handbags	Handbag	Purse	Purses
x	0	0	category	Millinery	Hats	Hats	Hat	beret	berets
x	0	0	category	Headphones	Headphones	Headphones	wireless headphones
x	0	0	category	Hiking clothing	Hiking clothing	Hiking clothing	Hiking clothes	Trekking clothes
x	0	0	category	Hoodies	Hoodies	Hoodies	Hoodie
x	1	0	category	Jackets	Jackets	Jackets	Jacket	check it
x	0	0	category	Jewelry	Jewelry	Jewelry
x	0	0	category	Jumpsuits overalls	Jumpsuits	Jumpsuits	Jumpsuit
x	0	0	category	Keychains	Keychains	Keychains	Keychain
x	0	0	category	Knit sweaters	Knit sweaters	Knit sweaters	Knit sweater	Knitted sweaters	Knitted sweater
x	0	0	category	Knitted skirts	Knitted skirts	Knitted skirts	Knitted skirt
x	0	0	category	Knitwear	Knitwear	Knitwear
x	0	0	category	Lace dresses	Lace dresses	Lace dresses	Lace dress
x	0	0	category	Lace-up shoes	Lace-up shoes	Lace-up shoes	shoes with laces	shoelaces	leather shoes	leather insoles	ones with laces
x	0	0	category	Leather boots	Leather boots	Leather boots	Leather boot
x	0	0	category	Leather jackets	Leather jackets	Leather jackets	Leather jacket	Leather coat	Leather coats
x	0	0	category	Leg warmers	Leg warmers	Leg warmers
